transaction_id,account_id,date,amount,merchant_name,merchant_entity_id,payment_channel,personal_finance_category,pending,iso_currency_code
txn-948fe696-9cc6-4102-99f3-8bdf74240031,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-05-07,1938.6597730380606,Transfer to Savings,,online,"{'primary': 'Financial', 'detailed': 'Financial/Transfers'}",False,USD
txn-4367e292-06fc-4d87-8b5f-98f13d756e0d,acct-4c121b47-3df6-409a-b045-2fe638dd2d49,2025-05-07,54.14734662882806,PetWorld #1,,other,"{'primary': 'Retail', 'detailed': 'Retail/Pet Supplies'}",False,USD
txn-9014930c-40e5-4699-971e-f71018cfc762,acct-4c121b47-3df6-409a-b045-2fe638dd2d49,2025-05-09,164.38126978262696,GardenCenter #2,,other,"{'primary': 'Retail', 'detailed': 'Retail/Nurseries'}",False,USD
txn-43768675-63ab-41e0-ba7b-82a0d77fa106,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-05-13,126.86473886925256,CityMall Clothing #4,,in_store,"{'primary': 'Retail', 'detailed': 'Retail/Clothing'}",False,USD
txn-cdeffdae-fda0-4bfd-9818-d5250334dd1b,acct-4c121b47-3df6-409a-b045-2fe638dd2d49,2025-05-14,67.99431847557643,HomeGoods Store #4,,online,"{'primary': 'Retail', 'detailed': 'Retail/Home & Garden'}",False,USD
txn-ed0736e6-32cb-4da4-8cd2-252902e50d75,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-05-15,880.0792208166889,Transfer to Savings,,online,"{'primary': 'Financial', 'detailed': 'Financial/Transfers'}",False,USD
txn-f22985b6-baf7-41ac-a5a3-bc2dcd847e7b,acct-4c121b47-3df6-409a-b045-2fe638dd2d49,2025-05-15,134.88420708488815,OfficeSupply Co #4,,other,"{'primary': 'Retail', 'detailed': 'Retail/Office Supplies'}",False,USD
txn-04388a45-3b8c-46bb-acfc-f488f2b3d79f,acct-4c121b47-3df6-409a-b045-2fe638dd2d49,2025-05-19,120.07000401838708,LuxuryBoutique #2,,online,"{'primary': 'Retail', 'detailed': 'Retail/Luxury Goods'}",False,USD
txn-5d57c7ec-affd-4cba-88e8-91b2ada5ceb3,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-05-22,138.13524601567983,Credit Card Payment,,online,"{'primary': 'Financial', 'detailed': 'Financial/Payments'}",False,USD
txn-22bb97b3-e69c-4781-88d2-7455b4f9ba82,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-05-23,872.544992577163,Transfer to Savings,,online,"{'primary': 'Financial', 'detailed': 'Financial/Transfers'}",False,USD
txn-fe6f69d2-bd99-41bc-bcbc-1d2b86d01d35,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-05-26,187.61246877231514,OfficeSupply Co #2,,in_store,"{'primary': 'Retail', 'detailed': 'Retail/Office Supplies'}",False,USD
txn-14892414-2591-479b-86b3-03238b5d5857,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-05-29,1380.9977632312998,Transfer to Savings,,online,"{'primary': 'Financial', 'detailed': 'Financial/Transfers'}",False,USD
txn-405d9344-a7bf-4d6a-93b4-f96e1a9620b2,acct-4c121b47-3df6-409a-b045-2fe638dd2d49,2025-06-03,78.15706843782024,ToyHouse #4,,online,"{'primary': 'Retail', 'detailed': 'Retail/Toys & Games'}",False,USD
txn-987e799d-1431-43c6-88f6-aa5d783e98d1,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-06-06,1762.1754335919477,Transfer to Savings,,online,"{'primary': 'Financial', 'detailed': 'Financial/Transfers'}",False,USD
txn-ee5544f0-abc4-46bf-a059-9936127e7ecb,acct-4c121b47-3df6-409a-b045-2fe638dd2d49,2025-06-12,86.70430976333714,BikeShop #1,,other,"{'primary': 'Retail', 'detailed': 'Retail/Bicycles & Accessories'}",False,USD
txn-07b9e45d-06b9-43f5-ae6c-92d24dd524b4,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-06-14,112.36926274238982,PetWorld #3,,online,"{'primary': 'Retail', 'detailed': 'Retail/Pet Supplies'}",False,USD
txn-d003c946-1133-4638-8884-fc55721bf43c,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-06-17,1965.1297714357563,Transfer to Savings,,online,"{'primary': 'Financial', 'detailed': 'Financial/Transfers'}",False,USD
txn-fe511f81-f897-40fe-accb-0188ba7c32a8,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-06-19,909.9315320729902,Transfer to Savings,,online,"{'primary': 'Financial', 'detailed': 'Financial/Transfers'}",False,USD
txn-b0fe680b-675c-451d-9da8-1f7fbfd12f75,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-06-20,1681.4289422741833,Transfer to Savings,,online,"{'primary': 'Financial', 'detailed': 'Financial/Transfers'}",False,USD
txn-cc02187a-b1c0-42f8-a792-09c28fd07ab5,acct-4c121b47-3df6-409a-b045-2fe638dd2d49,2025-06-22,187.80333495898364,OnlineMart #1,,other,"{'primary': 'Retail', 'detailed': 'Retail/Online Marketplace'}",False,USD
txn-7e538c64-fe95-4f8d-a1a4-faea94afcdd3,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-06-27,-5982.47605036377,Direct Deposit,,online,"{'primary': 'Financial', 'detailed': 'Financial/Income'}",False,USD
txn-276e2b8b-328f-4829-90ba-8682ae70740f,acct-483404cd-fd58-4e53-a6c3-8323e2e38ab0,2025-06-27,973.4200159583819,Transfer to Savings,,online,"{'primary': 'Financial', 'detailed': 'Financial/Transfers'}",False,USD
txn-b1450494-4c0c-4189-91dc-5f3e51218ff3,acct-4c121b47-3df6-409a-b045-2fe638dd2d49,2025-07-02,162.1263625614411,CityMall Clothing #4,,other,"{'primary': 'Retail', 'detailed': 'Retail/Clothing'}",False,USD
